cd_ibge,estrato,classf,id_familia,id_pessoa,cod_sexo_pessoa,idade,cod_parentesco_rf_pessoa,cod_raca_cor_pessoa,cod_local_nascimento_pessoa,cod_certidao_registrada_pessoa,cod_deficiencia_memb,cod_sabe_ler_escrever_memb,ind_frequenta_escola_memb,cod_escola_local_memb,cod_curso_frequenta_memb,cod_ano_serie_frequenta_memb,cod_curso_frequentou_pessoa_memb,cod_ano_serie_frequentou_memb,cod_concluiu_frequentou_memb,cod_trabalhou_memb,cod_afastado_trab_memb,cod_agricultura_trab_memb,cod_principal_trab_memb,val_remuner_emprego_memb,cod_trabalho_12_meses_memb,qtd_meses_12_meses_memb,val_renda_bruta_12_meses_memb,val_renda_doacao_memb,val_renda_aposent_memb,val_renda_seguro_desemp_memb,val_renda_pensao_alimen_memb,val_outras_rendas_memb,peso.fam,peso.pes
3162500,2,3,2333386,2095129,2,10,3,1,1,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2334191,2096422,2,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333826,2098571,1,20,3,1,1,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333419,2098832,2,8,3,4,2,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1336657,2099418,1,1,3,2,1,1,2,2,4,,,,,,,,,,,,,,,,0,,280,,550130664359233,563253885846914
3162500,2,3,1545462,2103410,2,32,10,4,1,2,1,2,1,1,8,10,,,,2,2,,,0,2,,,0,954,0,0,0,550130664359233,563253885846914
3162500,2,3,2332776,2110977,1,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333086,2111855,1,13,3,4,2,2,2,1,3,,,,8,3,1,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1378015,2113493,2,35,1,4,1,2,2,1,3,,,,13,,,1,,2,1,468,1,3,1404,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332665,2113748,2,14,3,1,1,1,2,1,1,1,5,9,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333044,2114237,2,51,8,4,1,1,1,2,4,,,,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333398,2115529,1,53,10,4,1,1,2,1,3,,,,4,4,1,1,,2,4,420,1,2,840,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332706,2116298,2,19,1,4,2,2,2,1,1,1,13,,,,,2,2,,,0,2,,,800,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1408693,2117275,1,8,3,2,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333191,2121686,2,28,1,1,1,2,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334129,2124473,1,29,2,4,2,1,2,1,3,,,,5,8,1,1,,2,1,500,1,12,6000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332963,2128180,2,12,3,4,1,2,2,1,1,1,5,9,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333384,2129168,2,31,1,1,1,2,2,1,3,,,,8,3,1,1,,2,4,937,1,6,5622,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333822,2129628,2,21,3,1,2,2,2,1,3,,,,8,3,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332763,2134852,2,77,1,1,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,937,0,0,0,550130664359233,563253885846914
3162500,2,3,1337762,2135036,2,54,1,1,1,2,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,954,0,0,0,550130664359233,563253885846914
3162500,2,3,2333295,2143607,2,15,1,1,1,1,2,1,1,1,7,2,,,,2,2,,,0,2,,,0,300,0,0,0,550130664359233,563253885846914
3162500,2,3,1536728,2145070,1,54,1,2,1,2,2,1,3,,,,4,3,2,1,,2,2,150,1,5,750,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333952,2148678,2,11,3,4,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,531,,550130664359233,563253885846914
3162500,2,3,2334246,2151107,2,18,3,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1372953,2151391,1,46,2,1,1,2,2,1,3,,,,5,8,1,1,,2,1,400,1,12,4800,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333737,2154264,2,2,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1509084,2159623,1,63,2,2,1,1,1,1,3,,,,4,3,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333052,2161357,1,38,2,1,2,1,2,1,3,,,,8,2,2,1,,2,4,937,1,12,11244,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333146,2166073,1,20,3,4,1,1,2,1,3,,,,8,2,2,1,,2,4,937,1,8,5798,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1452098,2166576,2,33,1,4,1,1,2,1,3,,,,8,1,2,1,,2,6,937,1,12,11244,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332917,2170366,2,4,3,4,1,1,2,1,1,1,2,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1438435,2171163,2,52,1,1,1,2,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333619,2173475,2,21,1,1,1,2,2,1,2,1,13,,,,,1,,2,4,954,1,12,11448,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333096,2175192,2,6,3,1,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2332779,2178443,2,29,1,1,1,2,2,1,3,,,,4,4,1,1,,2,1,380,1,12,4560,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333394,2184718,1,35,2,1,1,2,2,1,3,,,,8,1,2,1,,2,1,700,1,4,2800,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1343452,2184786,1,52,2,4,1,2,2,1,3,,,,5,5,2,1,,2,1,400,1,12,4800,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333254,2185330,1,53,2,1,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334190,2187394,2,3,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333253,2187534,1,0,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,200,,550130664359233,563253885846914
3162500,2,3,2334331,2188091,2,5,3,4,1,1,2,2,1,1,7,2,,,,,,,,,,,,,0,,250,,550130664359233,563253885846914
3162500,2,3,2334224,2188863,2,65,8,1,2,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,937,0,0,0,550130664359233,563253885846914
3162500,2,3,2334288,2189313,2,49,1,1,2,2,2,1,3,,,,8,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332792,2189519,1,19,3,4,1,1,2,1,3,,,,8,2,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1401248,2189627,1,12,3,1,1,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333289,2189690,1,40,8,4,1,1,2,1,3,,,,5,7,2,1,,2,1,700,1,10,7000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334320,2191845,2,22,3,1,1,2,2,1,2,2,13,,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334367,2192959,2,1,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1495294,2194575,2,64,1,4,1,1,2,1,3,,,,5,5,2,1,,2,5,420,1,12,5040,0,840,0,0,0,550130664359233,563253885846914
3162500,2,3,2333395,2194943,1,16,3,4,2,2,2,1,1,1,7,3,,,,1,,2,11,495,1,12,5940,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1357076,2196281,2,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2332855,2196468,1,28,1,1,2,2,2,1,1,1,13,,,,,2,2,,,0,2,,,0,0,0,0,400,550130664359233,563253885846914
3162500,2,3,2333146,2198260,2,41,1,4,1,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334137,2205346,2,0,3,1,2,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1381237,2208063,2,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2334386,2211721,2,69,1,4,1,1,2,2,3,,,,4,2,2,2,2,,,0,2,,,0,724,0,0,0,550130664359233,563253885846914
3162500,2,3,1334011,2212653,2,52,1,1,1,2,2,1,3,,,,8,3,1,1,,2,4,830,1,5,4150,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332806,2216270,2,25,1,1,2,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1488411,2221385,2,7,3,4,2,1,2,1,1,1,5,2,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2334055,2221533,1,6,3,2,2,1,2,1,1,1,5,1,,,,,,,,,,,,,0,,203,,550130664359233,563253885846914
3162500,2,3,2333955,2222899,2,36,1,1,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333773,2223050,1,28,1,4,1,2,2,1,3,,,,8,2,2,1,,2,1,937,1,8,7496,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332689,2223973,2,5,3,1,1,1,2,1,1,1,3,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333981,2226210,1,14,3,4,1,1,2,1,1,1,7,2,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333028,2228443,2,20,1,1,2,2,2,1,1,1,13,,,,,2,2,,,0,2,,,0,0,0,0,800,550130664359233,563253885846914
3162500,2,3,2332825,2229938,1,52,2,1,1,1,2,1,3,,,,4,4,1,1,,2,4,724,1,12,8688,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333125,2231158,2,53,1,4,1,1,2,1,3,,,,5,7,2,1,,2,6,788,1,12,9456,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333889,2231687,2,2,5,1,1,1,2,1,1,1,2,,,,,,,,,,,,,,0,,150,,550130664359233,563253885846914
3162500,2,3,2332796,2231769,1,48,3,1,2,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333876,2234882,2,53,1,1,1,1,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,0,0,663,0,550130664359233,563253885846914
3162500,2,3,2333458,2239150,1,45,2,1,1,2,2,1,3,,,,4,4,1,1,,2,1,500,1,12,6000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334070,2239272,2,13,3,1,2,1,2,1,1,1,7,1,,,,,,,,,,,,,0,,238,,550130664359233,563253885846914
3162500,2,3,2334220,2239510,1,43,2,4,2,1,2,1,1,1,10,,,,,1,,2,1,600,1,10,6000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333147,2239514,2,35,1,1,1,2,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1520964,2243215,2,15,3,4,1,1,2,1,1,1,5,9,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334269,2245654,2,46,1,1,2,2,2,1,3,,,,4,4,1,1,,2,4,619,1,12,7434,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334235,2250054,2,6,3,4,1,1,2,1,1,1,5,1,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1344106,2250597,2,2,3,1,1,1,2,1,1,1,2,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1510433,2255384,1,33,2,1,2,1,2,1,1,1,11,,,,,1,,2,4,937,1,1,937,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333352,2256203,2,3,3,1,1,1,2,1,1,1,2,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2332861,2257114,1,60,11,1,2,1,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,788,0,0,0,550130664359233,563253885846914
3162500,2,3,2333942,2257701,2,29,1,1,2,1,2,1,3,,,,13,,,2,2,,,0,1,10,36180,0,0,1300,0,0,550130664359233,563253885846914
3162500,2,3,2333332,2260476,1,26,1,1,2,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,250,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1344106,2262798,2,34,1,1,1,1,2,1,3,,,,5,7,2,1,,2,4,477,1,12,5724,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333786,2263416,2,43,1,1,1,2,2,1,3,,,,5,8,1,1,,2,1,1000,1,12,12000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332729,2263992,2,25,1,4,1,1,2,1,3,,,,8,3,1,1,,2,4,950,1,8,7600,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332888,2267081,2,16,3,4,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333542,2273156,1,10,3,1,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333680,2274535,1,14,3,4,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1343630,2275091,2,60,1,1,1,1,2,1,3,,,,4,4,1,1,,2,1,100,1,12,1200,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333726,2276070,1,32,1,4,2,2,2,1,3,,,,5,6,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333384,2278840,1,0,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1437392,2283753,1,9,3,4,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333067,2284673,1,42,2,2,1,1,2,1,3,,,,5,8,1,1,,2,1,900,1,5,4500,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1455686,2285551,1,12,3,1,1,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1363078,2286213,2,12,3,4,2,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333705,2286748,1,34,2,1,1,2,2,2,3,,,,8,1,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1379921,2294895,2,29,1,4,1,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332693,2296411,1,69,1,4,1,2,2,1,3,,,,4,1,2,2,2,,,0,2,,,0,954,0,0,0,550130664359233,563253885846914
3162500,2,3,2333594,2298342,2,26,1,4,1,1,2,1,3,,,,8,1,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1404023,2299406,2,15,3,4,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,125,0,550130664359233,563253885846914
3162500,2,3,2333734,2300544,1,1,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2332982,2301328,1,34,2,4,2,1,2,1,3,,,,5,6,2,2,2,,,0,1,6,1200,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334114,2304068,1,19,3,1,1,1,2,1,1,1,11,,,,,1,,2,4,440,1,12,5280,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1509051,2306017,2,49,1,1,2,2,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1528369,2307300,2,17,3,1,1,1,2,1,1,2,7,3,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334033,2309224,2,67,1,4,1,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,954,0,0,0,550130664359233,563253885846914
3162500,2,3,2334121,2310460,2,33,1,1,2,1,2,1,3,,,,5,6,2,1,,2,3,350,1,12,3600,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333191,2312181,2,9,3,1,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1473066,2313086,2,48,1,1,1,2,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1541730,2314146,2,28,1,4,1,1,2,1,3,,,,5,8,1,1,,2,1,200,1,12,2400,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1421996,2317048,2,13,3,4,1,2,1,2,2,1,5,5,,,,,,,,,,,,,937,,0,,550130664359233,563253885846914
3162500,2,3,2333465,2317302,2,22,1,4,1,1,2,1,3,,,,8,3,1,1,,2,4,788,1,4,3152,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333068,2319927,2,30,1,1,1,1,2,1,3,,,,5,8,1,1,,1,1,250,1,12,3000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334041,2321579,2,11,3,1,2,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,350,,550130664359233,563253885846914
3162500,2,3,2333052,2324364,1,1,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2334257,2332561,2,30,1,4,1,1,2,1,3,,,,8,2,2,1,,2,1,600,1,12,7200,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332888,2332597,1,15,3,4,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332921,2340152,1,65,2,1,1,1,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,954,0,0,0,550130664359233,563253885846914
3162500,2,3,2333529,2343450,1,31,2,4,1,2,2,1,3,,,,8,2,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1341358,2346593,1,39,2,1,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,937,550130664359233,563253885846914
3162500,2,3,1342472,2348147,1,44,2,1,1,1,2,1,3,,,,4,2,2,1,,2,1,500,1,12,6000,26,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333942,2348718,1,4,3,1,1,1,2,1,1,1,5,1,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1500490,2353608,2,45,1,1,1,1,2,1,3,,,,4,2,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332709,2356318,2,34,1,4,1,1,2,1,3,,,,13,,,1,,2,1,250,1,12,3000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334109,2359581,2,41,1,1,1,2,2,1,2,1,8,10,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333024,2359667,1,9,3,2,1,1,2,1,1,1,5,4,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2332980,2361851,1,47,2,1,2,2,2,1,3,,,,4,4,1,1,,2,1,600,1,5,3000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333230,2366502,2,0,5,4,2,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2334027,2372624,2,39,1,4,1,2,2,1,3,,,,4,4,1,1,,2,1,600,1,12,7200,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333463,2374775,1,55,2,1,2,1,2,1,3,,,,4,3,2,1,,2,4,838,1,12,10056,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334185,2377228,2,58,1,2,1,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,954,0,0,0,550130664359233,563253885846914
3162500,2,3,2332964,2385189,1,41,2,1,2,2,2,1,3,,,,5,7,2,1,,2,1,350,1,6,2100,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1513002,2395217,1,11,3,2,1,1,2,1,1,1,5,8,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333983,2396486,1,10,3,4,1,1,2,1,1,2,5,5,,,,,,,,,,,,,0,,110,,550130664359233,563253885846914
3162500,2,3,1484348,2400700,2,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1391895,2401974,1,12,3,4,1,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333620,2404141,2,40,1,4,1,1,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334032,2410352,2,59,1,1,2,2,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,937,0,0,0,550130664359233,563253885846914
3162500,2,3,1402780,2410656,2,35,1,4,1,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1328592,2413880,2,2,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333976,2415465,1,2,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333150,2415965,2,52,2,4,1,1,2,1,3,,,,8,3,1,1,,2,1,1500,1,12,18000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333604,2421382,1,13,3,4,1,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1399174,2428096,2,40,2,1,1,2,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333233,2428848,2,56,1,1,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1427461,2429174,1,7,3,4,2,1,2,1,1,1,5,2,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2334016,2429273,1,58,1,4,1,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,50,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334246,2430577,1,38,2,4,1,2,2,1,3,,,,4,4,1,1,,2,1,300,1,2,600,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332654,2430850,2,17,3,1,1,1,2,1,1,1,5,9,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332691,2433930,2,47,2,1,1,1,2,1,3,,,,8,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1441864,2434207,1,16,3,1,1,1,2,1,1,1,7,2,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334109,2437068,1,48,2,4,1,2,2,1,3,,,,4,4,1,1,,2,1,954,1,12,11448,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333583,2440454,2,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333374,2444628,1,5,3,4,1,1,2,1,1,1,5,1,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2332687,2444656,1,22,3,2,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332915,2450849,2,10,5,1,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1371362,2451467,1,44,2,1,1,1,2,1,3,,,,4,4,1,1,,2,1,937,1,12,11244,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1389305,2454323,1,13,5,4,1,1,2,1,2,1,5,7,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1527678,2457230,2,19,3,4,1,1,2,1,3,,,,8,3,1,2,2,,,440,1,12,4774,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333224,2458205,2,38,1,1,1,2,2,1,3,,,,8,3,1,1,,2,1,200,1,12,2400,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333385,2458821,2,38,3,4,1,2,2,1,3,,,,13,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333861,2459970,2,26,3,4,1,1,2,1,3,,,,8,2,2,1,,2,4,880,1,12,10192,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333871,2462375,1,53,2,1,1,1,2,1,3,,,,4,4,1,1,,2,2,350,1,12,4200,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333247,2471255,2,31,1,4,2,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332804,2471650,2,10,3,4,1,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,150,,550130664359233,563253885846914
3162500,2,3,2333189,2472212,1,53,1,4,2,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,80,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1470135,2476010,2,33,1,4,1,1,2,1,3,,,,8,3,1,1,,2,4,530,1,12,6360,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333138,2477184,2,25,1,2,1,2,2,1,1,1,11,,,,,1,,2,1,500,1,4,2000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1506338,2480143,2,31,1,4,1,1,2,1,3,,,,8,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333032,2482092,2,9,3,1,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1350033,2482485,1,14,3,2,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1487410,2484636,1,30,2,1,1,2,2,1,3,,,,8,3,1,1,,2,3,2750,1,12,33000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1490640,2485436,2,40,1,1,1,1,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334206,2487254,1,50,6,4,2,2,2,1,3,,,,4,4,1,1,,2,1,1300,1,10,13000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332681,2487757,1,20,3,1,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333001,2489682,2,13,3,1,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1436950,2490307,2,35,1,1,1,1,2,1,3,,,,5,7,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
